route,x,y,lat,long,season,type,hab
K-F,245766.98922989774,5580660.8048397675,-39.886056,144.026806,autumn,RK,OO
K-F,245515.35752757968,5580650.3297076,-39.886083,144.023861,autumn,RK,OO
K-F,245432.17948765447,5580650.33353892,-39.886028,144.022889,autumn,RK,OO
K-F,245363.48090094927,5580653.1682316745,-39.886028,144.022083,autumn,RK,FF
K-F,244940.60323035208,5580725.437888569,-39.885222,144.017167,autumn,RK,OO
K-F,244493.53793531252,5581004.526592925,-39.882556,144.012056,autumn,FR,OO
K-F,244493.53793531252,5581004.526592925,-39.882556,144.012056,autumn,RK,OO
K-F,244266.026779504,5581204.555148745,-39.880694,144.009472,autumn,FR,OO
K-F,243480.0475481934,5581300.15877722,-39.879639,144.000361,autumn,FR,FO
K-F,241775.24479247225,5581257.236185297,-39.879444,143.980417,autumn,FR,OO
K-F,241504.88889690783,5581240.175634315,-39.879556,143.97725,autumn,FR,OO
K-F,241215.9799592337,5581242.90238213,-39.879389,143.973889,autumn,FR,OO
K-F,248866.27590469937,5580841.514389891,-39.885833,144.062056,autumn,FR,OO
K-F,248007.82277160767,5581078.78656145,-39.882944,144.053139,autumn,RK,OO
K-F,246910.22374078244,5580986.057871495,-39.883472,144.040278,autumn,FR,FO
K-F,244214.68280231731,5581242.8202803405,-39.880333,144.008889,autumn,FR,OO
K-F,240504.08328589232,5581197.708174616,-39.879611,143.965556,autumn,FR,OO
K-F,240504.08328589232,5581197.708174616,-39.879611,143.965556,autumn,RK,OO
K-F,240243.80926848695,5581087.015733416,-39.880528,143.962472,autumn,FR,OO
K-F,240243.80926848695,5581087.015733416,-39.880528,143.962472,autumn,RK,OO
K-F,239878.94694317094,5580774.079207558,-39.883222,143.958083,autumn,FR,OO
K-F,240044.63816018356,5580961.893788816,-39.881556,143.960056,autumn,FR,OO
K-F,240044.63816018356,5580961.893788816,-39.881556,143.960056,autumn,RK,OO
K-F,244488.72358440538,5581008.934700226,-39.882472,144.012056,autumn,FR,OO
K-F,245854.93638571454,5580666.911888832,-39.885972,144.027833,autumn,FR,OO
K-F,247962.2226403202,5581080.20236912,-39.882889,144.052611,autumn,FR,OO
K-F,247786.34458574335,5581100.902407289,-39.882778,144.050556,autumn,FR,OO
K-F,241201.92729046615,5581245.910486921,-39.879361,143.973722,autumn,FR,OO
K-F,239943.2819382888,5580843.118995459,-39.882639,143.958889,autumn,FR,OO
K-N,251263.3146471624,5575531.737682063,-39.933829,144.089052,winter,RK,FO
K-N,251389.09821764193,5575547.892112689,-39.933685,144.090524,winter,RK,FO
K-N,250282.57444761513,5575099.202502358,-39.937402,144.077418,winter,RK,FF
K-N,249816.27606223198,5574961.054461209,-39.938517,144.071917,winter,RK,FF
K-N,248656.05980857342,5574992.675891354,-39.937825,144.058344,winter,RK,OO
K-N,247505.305482633,5574687.16419744,-39.940297,144.044798,winter,RK,FO
K-N,247431.00910462707,5574667.973992814,-39.940461,144.043926,winter,RK,FO
K-N,246629.73737025747,5574535.980197343,-39.941334,144.034514,winter,RK,OO
K-N,246294.92337764884,5574508.299415307,-39.941538,144.030579,winter,RK,OO
K-N,245783.68065694952,5574560.0784410145,-39.940879,144.024631,winter,RK,OO
K-N,245128.6961076992,5574630.860030646,-39.940026,144.017006,winter,RK,OO
K-N,245004.4025030124,5574644.29108248,-39.939859,144.01556,winter,RK,OO
K-N,244291.70892566832,5574444.000443463,-39.941502,144.007134,winter,RK,OO
K-N,242472.31422396124,5574067.248304398,-39.944315,143.985705,winter,RK,FO
K-N,242086.7668980578,5574059.197942984,-39.944234,143.981203,winter,RK,OO
K-N,241977.99354624742,5574045.680135498,-39.944304,143.979924,winter,RK,OO
K-N,241251.2422269995,5574233.767464605,-39.942445,143.971548,winter,RK,OO
K-N,247500.5401413247,5574685.933394691,-39.940359,144.044757,winter,RK,FO
K-N,251258.87138209544,5575531.167083768,-39.933713,144.088985,winter,RK,FO
K-N,252787.61594281343,5575930.514581336,-39.930684,144.107034,winter,RK,FO
K-N,253149.8475745715,5576179.965783679,-39.928559,144.111385,spring,RK,FO
K-N,251521.8283366689,5575562.324788439,-39.933581,144.092081,spring,RK,FO
K-N,251395.54606760715,5575548.720296876,-39.933682,144.0906,spring,RK,FO
K-N,249644.03807659273,5574953.997182981,-39.938589,144.069898,spring,RK,FO
K-N,249583.96637296953,5574955.557270837,-39.938511,144.069197,spring,RK,FO
K-N,249521.24593608637,5574960.752518979,-39.93841,144.068471,spring,RK,FO
K-N,249258.16362572365,5574985.816270441,-39.938133,144.065401,spring,RK,FO
K-N,249092.78732801793,5575001.572153694,-39.937924,144.063477,spring,RK,FO
K-N,247724.1497355013,5574743.689416826,-39.939888,144.047388,spring,RK,OO
K-N,246364.61019894565,5574515.0338594075,-39.941633,144.031423,spring,RK,OO
K-N,245605.93230961767,5574579.287614119,-39.940684,144.022555,spring,RK,OO
K-N,245280.7221920882,5574614.431329667,-39.94025,144.018771,spring,RK,OO
K-N,242449.12266344376,5574058.906836787,-39.94447,143.985467,spring,RK,FO
K-N,242180.599542608,5574061.804632046,-39.944346,143.982303,spring,RK,OO
K-N,240149.73885719714,5574240.279976389,-39.942271,143.958612,spring,RK,FO
K-N,244230.478624466,5574442.086974045,-39.941509,144.006419,spring,RK,OO
K-N,250840.5365230819,5575487.186743985,-39.934014,144.084093,spring,RK,FF
K-N,248952.397450139,5575014.947828476,-39.937661,144.061858,spring,RK,OO
K-N,246928.0864358447,5574574.280020918,-39.941108,144.038005,spring,RK,OO
K-N,247202.2557269112,5574608.889515634,-39.940924,144.041229,spring,RK,OO
K-N,239985.99573414793,5574257.649003086,-39.94182201,143.956747,summer,RK,OO
K-N,240720.8437280592,5574281.047690244,-39.941863,143.965335,summer,RK,OO
K-N,241186.76032631512,5574267.96165002,-39.94205603,143.97079,summer,RK,OO
K-N,243023.570743891,5574261.60688697,-39.94271703,143.99224,summer,RK,FO
K-N,243743.19400785817,5574274.020948639,-39.94284997,144.000654,summer,RK,OO
K-N,243996.43598947203,5574336.902611065,-39.94233599,144.003623,summer,RK,OO
K-N,246262.05367776175,5574509.538611806,-39.94148296,144.0302,summer,RK,OO
K-N,247217.98387838132,5574612.952033145,-39.94090101,144.041417,summer,RK,OO
K-N,247313.86751416154,5574637.71761345,-39.94069498,144.042544,summer,RK,FO
K-N,247716.11581183536,5574741.614182898,-39.93985503,144.047279,summer,RK,OO
K-N,248986.54980776444,5575011.693788337,-39.93774204,144.062249,summer,RK,OO
K-N,249070.9751012225,5575003.650296363,-39.93782602,144.063235,summer,RK,OO
K-N,249123.4464795725,5574998.651083718,-39.93790104,144.063844,summer,RK,FO
K-N,249147.85868829413,5574996.325067828,-39.93793197,144.064128,summer,RK,FO
K-N,249230.18878024473,5574988.4814866735,-39.93802903,144.065087,summer,RK,FO
K-N,249370.63026120767,5574975.100382618,-39.93821796,144.066719,summer,RK,FO
K-N,249647.97771117373,5574954.0125504155,-39.93856497,144.069945,summer,RK,FO
K-N,250020.9307669351,5575024.540130702,-39.93798201,144.074325,summer,RK,FO
K-N,250170.8992765242,5575070.942194979,-39.937606,144.076095,summer,RK,FO
K-N,250746.23877468894,5575475.147432811,-39.93410999,144.082964,summer,RK,FF
K-N,251066.99060426594,5575504.752132816,-39.93401804,144.086748,summer,RK,FF
K-N,251528.8850433337,5575562.878801717,-39.93360003,144.092165,summer,RK,FO
K-N,251991.11395286449,5575590.785010425,-39.93348604,144.097579,summer,RK,FO
K-N,250177.12285399393,5575072.839848816,-39.93765797,144.076192,summer,RK,FO
K-N,250030.88235256754,5575027.6271889275,-39.938009,144.074461,summer,RK,FO
K-N,249664.46574454106,5574954.076865712,-39.93861602,144.070136,summer,RK,FO
K-N,240167.42796776738,5574238.835570424,-39.9420633,143.9588547,summer,RK,FO
K-N,249024.41645870623,5575008.08585092,-39.9378452,144.0626803,summer,RK,OO
K-N,250132.9588765637,5575059.293147569,-39.937714,144.075652,winter,FR,FO
K-N,249169.61281101522,5574994.2523626825,-39.937954,144.064382,winter,FR,FO
K-N,247968.6796189558,5574806.848274509,-39.939307,144.050246,winter,FR,OO
K-N,247505.305482633,5574687.16419744,-39.940297,144.044798,winter,FR,FO
K-N,247431.00910462707,5574667.973992814,-39.940461,144.043926,winter,FR,FO
K-N,246702.15070831057,5574535.841554453,-39.941427,144.035353,winter,FR,OO
K-N,243716.08095264612,5574269.588109078,-39.942909,144.00034,winter,FR,OO
K-N,243150.70572638995,5574270.143574434,-39.942691,143.99373,winter,FR,OO
K-N,241977.99354624742,5574045.680135498,-39.944304,143.979924,winter,FR,OO
K-N,242883.84712854933,5574220.974390429,-39.943078,143.990584,winter,FR,FO
K-N,247287.853502581,5574630.9980747225,-39.940788,144.042249,winter,FR,FO
K-N,248300.87787818295,5574892.652207433,-39.93865,144.054167,winter,FR,OO
K-N,249265.15431373648,5574985.150254423,-39.93806,144.065496,winter,FR,FO
K-N,253065.25209500978,5576111.920567812,-39.929166,144.110373,winter,FR,FO
K-N,252787.61594281343,5575930.514581336,-39.930684,144.107034,winter,FR,FO
K-N,251394.52460455266,5575548.589096623,-39.933707,144.090591,winter,FR,FO
K-N,244542.44249949115,5574565.8024347015,-39.940446,144.010107,winter,FR,OO
K-N,241267.2498911345,5574224.228165671,-39.942584,143.971691,winter,FR,OO
K-N,240225.41028976103,5574236.785216511,-39.942146,143.959525,winter,FR,FO
K-N,250149.11945781278,5575064.301230556,-39.937654,144.075836,winter,FR,FO
K-N,249108.4896985795,5575000.07612275,-39.937918,144.063664,winter,FR,FO
K-N,248924.1315408175,5575017.64090641,-39.937704,144.061516,winter,FR,OO
K-N,242884.90351496433,5574221.3992742915,-39.943012,143.990567,winter,FR,FO
K-N,241428.7478335929,5574124.778385346,-39.943608,143.973466,winter,FR,OO
K-N,249458.61386254217,5574966.7179379,-39.938249,144.067756,spring,FR,FO
K-N,251196.20614428594,5575523.118690702,-39.933836,144.088258,spring,FR,FO
K-N,247724.1497355013,5574743.689416826,-39.939888,144.047388,spring,FR,OO
K-N,246364.61019894565,5574515.0338594075,-39.941633,144.031423,spring,FR,OO
K-N,245605.93230961767,5574579.287614119,-39.940684,144.022555,spring,FR,OO
K-N,244465.91847087452,5574534.306225258,-39.940691,144.00916,spring,FR,OO
K-N,244130.04939125007,5574393.85332982,-39.941912,144.005223,spring,FR,OO
K-N,242435.82499546555,5574054.124075122,-39.944505,143.985308,spring,FR,FO
K-N,241275.55683192937,5574219.277887429,-39.942648,143.971772,spring,FR,OO
K-N,240149.73885719714,5574240.279976389,-39.942271,143.958612,spring,FR,FO
K-N,251546.40702019157,5575564.254450964,-39.933604,144.09237100000001,spring,FR,FO
K-N,250991.53289402823,5575493.759518318,-39.934103,144.085863,spring,FR,FF
K-N,247067.10701017163,5574582.301329143,-39.941166,144.039636,spring,FR,OO
K-N,245613.8115465763,5574578.43619759,-39.940747,144.022637,spring,FR,OO
K-N,244230.478624466,5574442.086974045,-39.941509,144.006419,spring,FR,OO
K-N,241068.86313420918,5574274.214248204,-39.941966,143.969408,spring,FR,OO
K-N,239689.96845182744,5574319.310884288,-39.941298,143.953271,spring,FR,OO
K-N,244214.09481846317,5574437.406871141,-39.941464,144.006199,spring,FR,OO
K-N,249272.53048433826,5574984.447470803,-39.938164,144.065566,spring,FR,FO
K-N,249096.68343061642,5575001.200955599,-39.937883,144.06353,spring,FR,FO
K-N,250199.1530387105,5575079.354338224,-39.937559,144.076436,spring,FR,FO
K-N,250840.5365230819,5575487.186743985,-39.934014,144.084093,spring,FR,FF
K-N,244522.16598799927,5574562.2481436515,-39.940485,144.009871,spring,FR,OO
K-N,245219.47245365873,5574621.049595843,-39.940105,144.01807,spring,FR,OO
K-N,248952.397450139,5575014.947828476,-39.937661,144.061858,spring,FR,OO
K-N,242215.79040836205,5574056.911255571,-39.944314,143.982732,spring,FR,OO
K-N,244218.02699435785,5574438.530113678,-39.94146,144.006247,spring,FR,OO
K-N,246928.0864358447,5574574.280020918,-39.941108,144.038005,spring,FR,OO
K-N,247202.2557269112,5574608.889515634,-39.940924,144.041229,spring,FR,OO
K-N,247741.63530330296,5574748.206094488,-39.939759,144.047567,spring,FR,OO
K-N,240720.8437280592,5574281.047690244,-39.941863,143.965335,summer,FR,OO
K-N,247313.86751416154,5574637.71761345,-39.94069498,144.042544,summer,FR,FO
K-N,249070.9751012225,5575003.650296363,-39.93782602,144.063235,summer,FR,OO
K-N,249370.63026120767,5574975.100382618,-39.93821796,144.066719,summer,FR,FO
K-N,250525.07061086036,5575278.035185407,-39.93587203,144.080323,summer,FR,FF
K-N,252078.896718347,5575585.958851138,-39.93361001,144.098594,summer,FR,FF
K-N,250869.34205192755,5575487.310891996,-39.93412298,144.084426,summer,FR,FF
K-N,250200.80881956712,5575079.753921001,-39.93752796,144.076448,summer,FR,FO
K-N,243024.13115160918,5574261.644523119,-39.94274997,143.992248,summer,FR,FO
K-N,240788.78671925556,5574281.296243693,-39.941863,143.96613,summer,FR,OO
K-N,240066.37598233763,5574248.309138486,-39.94202896,143.957664,summer,FR,OO
K-N,251579.1029175813,5575566.821398552,-39.93358796,144.092754,summer,FR,FO
K-N,250177.12285399393,5575072.839848816,-39.93765797,144.076192,summer,FR,FO
K-N,249255.389089046,5574986.080605777,-39.93806197,144.06538,summer,FR,FO
K-N,252859.3305755601,5575979.504449579,-39.93020503,144.107842,summer,FR,FO
K-N,252081.6796132394,5575585.684009454,-39.93356902,144.098634,summer,FR,FF
K-N,250679.17055774992,5575412.947633513,-39.9346,144.08205,summer,FR,FF
K-N,249021.7975584002,5575008.335347197,-39.937793,144.062658,summer,FR,OO
K-N,247306.69073111992,5574635.863817412,-39.94072197,144.042463,summer,FR,FO
K-N,243976.4356141578,5574330.301968725,-39.9424544,144.0034114,summer,FR,OO
K-N,248031.9722357932,5574823.196235253,-39.9392647,144.0510171,summer,FR,OO
K-N,249024.1837280846,5575008.108022601,-39.9378287,144.0626803,summer,FR,OO
K-N,250523.29586833986,5575276.570294227,-39.9358824,144.0802994,summer,FR,FF
K-N,250855.9065411346,5575487.252986725,-39.9341042,144.0842695,summer,FR,FF
K-N,251482.40858554162,5575559.229995542,-39.9336653,144.0916231,summer,FR,FO
K-N,252464.24465246504,5575724.438908532,-39.9324089,144.1031488,summer,FR,FF
K-N,249255.02656568852,5574986.11514406,-39.9381087,144.0653679,summer,FR,FO
K-N,251044.90759385217,5575501.534873142,-39.9340559,144.0864909,summer,FR,FF
K-N,248547.94759522268,5574958.597464341,-39.938124,144.057076,summer,RK,OO
K-N,249370.63026120767,5574975.100382618,-39.93821796,144.066719,summer,RK,FO
K-N,250466.36949355213,5575205.440159177,-39.93656,144.0797,autumn,FR,FF
K-N,249515.39292749471,5574961.310118915,-39.93842,144.0684,autumn,FR,FO
K-N,249412.11218437352,5574971.148418124,-39.93828,144.0672,autumn,RK,FO
K-N,249300.38905960676,5574981.793146983,-39.93814,144.0659,autumn,FR,FO
K-N,249300.38905960676,5574981.793146983,-39.93814,144.0659,autumn,RK,FO
K-N,247648.37308753972,5574724.116827631,-39.94006,144.0465,autumn,RK,OO
K-N,242171.20160105373,5574063.093537793,-39.94431,143.9822,autumn,RK,OO
K-N,240235.0877791842,5574237.051321165,-39.942056,143.959639,autumn,FR,FO
K-N,245295.0453645091,5574612.883488382,-39.940083,144.018972,autumn,FR,OO
K-N,245295.0453645091,5574612.883488382,-39.940083,144.018972,autumn,FR,OO
K-N,245295.0453645091,5574612.883488382,-39.940083,144.018972,autumn,RK,OO
K-N,247070.05071711575,5574582.471230912,-39.941056,144.039667,autumn,FR,OO
K-N,247070.05071711575,5574582.471230912,-39.941056,144.039667,autumn,RK,OO
K-N,247342.1032833336,5574645.011421799,-39.940583,144.042861,autumn,FR,FO
K-N,247342.1032833336,5574645.011421799,-39.940583,144.042861,autumn,RK,FO
K-N,248217.08242255473,5574871.007900666,-39.938778,144.053167,autumn,FR,OO
K-N,248217.08242255473,5574871.007900666,-39.938778,144.053167,autumn,RK,OO
K-N,249592.32857569907,5574955.102039042,-39.938417,144.069306,autumn,FR,FO
K-N,249866.56839691155,5574976.655823338,-39.938361,144.0725,autumn,FR,FO
K-N,249866.56839691155,5574976.655823338,-39.938361,144.0725,autumn,RK,FO
K-N,249064.15380205857,5575004.300170633,-39.937917,144.063139,autumn,FR,OO
K-N,247934.36241977688,5574797.984714026,-39.939444,144.049861,autumn,FR,OO
K-N,244959.1462712862,5574649.181605598,-39.939828,144.015028,autumn,FR,OO
K-N,243584.87173761736,5574252.1788716195,-39.943083,143.998806,autumn,FR,OO
K-N,240177.96316838212,5574237.986081075,-39.942111,143.958972,autumn,FR,FO
K-N,240177.96316838212,5574237.986081075,-39.942111,143.958972,autumn,RK,FO
K-N,242057.70790952176,5574055.586567171,-39.94425,143.980861,autumn,FR,OO
K-N,243978.81267413715,5574331.0864601415,-39.942389,144.003417,autumn,FR,OO
K-N,247001.1990336971,5574578.4983365685,-39.941083,144.038861,autumn,FR,OO
K-N,247001.1990336971,5574578.4983365685,-39.941083,144.038861,autumn,RK,OO
T-N,570240.9448379825,5231873.836654437,-43.0625,147.8627,spring,RK,FO
T-N,566700.9198271014,5231931.236677527,-43.0624,147.81916,spring,RK,FF
T-N,565977.6469557848,5232362.082708697,-43.0586,147.81013,spring,RK,OO
T-N,565533.6912721491,5232618.155948552,-43.05632,147.80473,spring,RK,OO
T-N,565605.5397342978,5232547.777258678,-43.05687,147.80568,spring,RK,OO
T-N,562661.0670579078,5232525.138610484,-43.05736,147.76947,spring,RK,OO
T-N,562428.6107585637,5232421.212754023,-43.05836,147.76666,spring,RK,OO
T-N,560987.480237211,5230762.462752073,-43.07343,147.74904,spring,RK,OO
T-N,560807.7304859589,5230211.122666022,-43.078360000000004,147.74696,spring,RK,OO
T-N,560136.3779155118,5229869.639664593,-43.08146,147.73871,spring,RK,OO
T-N,560033.0626889186,5229231.075508201,-43.08727,147.73752,spring,RK,OO
T-N,565842.614266441,5232511.063754383,-43.05726,147.80855,spring,RK,FO
T-N,560149.0360301072,5229881.914447331,-43.08141,147.73895,spring,RK,OO
T-N,560065.8732936931,5229102.760045652,-43.08842,147.73795,spring,RK,FO
T-N,560059.9630337566,5229126.024618179,-43.08821,147.73788,spring,RK,FO
T-N,560595.2107991687,5230079.895290875,-43.07951,147.74434,spring,RK,FO
T-N,560867.250853346,5230281.258721193,-43.07772,147.74767,spring,RK,FO
T-N,568734.8533710162,5232153.643459909,-43.06021,147.84412,spring,RK,OO
T-N,561084.4596121684,5231876.508640776,-43.06331,147.75015,spring,RK,OO
T-N,564872.3587729448,5232921.239538678,-43.05364,147.79659,spring,RK,OO
T-N,568609.5489485585,5231889.516379311,-43.06263,147.84268,spring,RK,OO
T-N,568373.2660175468,5231722.634157457,-43.06408,147.83971,summer,RK,FO
T-N,566713.2389512976,5231931.520869193,-43.06237,147.81931,summer,RK,FF
T-N,566433.0458471231,5231914.822386425,-43.06263,147.81589,summer,RK,FO
T-N,565036.1762106012,5232900.775208432,-43.05374,147.79863,summer,RK,OO
T-N,564207.9486848197,5232993.104298078,-43.05312,147.78844,summer,RK,FO
T-N,560034.6262806166,5229511.091122524,-43.08474,147.73759,summer,RK,FO
T-N,560031.1603367962,5229463.430958322,-43.08517,147.73756,summer,RK,OO
T-N,568330.596884661,5231714.845434105,-43.0642,147.8392,summer,RK,FO
T-N,563971.9097425678,5232961.891269015,-43.05326,147.78552,summer,RK,FO
T-N,570367.243131012,5231814.633485454,-43.08011,147.86334,summer,RK,FO
T-N,570367.243131012,5231814.633485454,-43.08122,147.86427,autumn,RK,FO
T-N,570367.243131012,5231814.633485454,-43.06915,147.86368,autumn,RK,FO
T-N,570367.243131012,5231814.633485454,-43.06842,147.86382,autumn,RK,FO
T-N,570367.243131012,5231814.633485454,-43.06808,147.86368,autumn,RK,FO
T-N,570367.243131012,5231814.633485454,-43.06807,147.86371,autumn,RK,FO
T-N,570085.6684118629,5231999.742309984,-43.06148,147.8607,autumn,RK,OO
T-N,568559.7529941904,5231831.126260989,-43.06308,147.84193,autumn,RK,OO
T-N,567947.945103671,5231763.089169117,-43.063720000000004,147.83453,autumn,RK,FO
T-N,568035.7727593316,5231730.78176292,-43.06409,147.83557,autumn,RK,FO
T-N,567952.9563742164,5231761.214981008,-43.06374,147.83459,autumn,RK,FO
T-N,566209.2330451852,5231910.453166304,-43.06253,147.81319,autumn,RK,OO
T-N,564336.0367622552,5232963.050117672,-43.05329,147.79001,autumn,RK,OO
T-N,563834.4438560866,5232958.720657819,-43.0533,147.78384,autumn,RK,FO
T-N,560693.0539604344,5230129.706198891,-43.07913,147.74559,autumn,RK,OO
T-N,560330.6225586432,5229987.641272379,-43.08038,147.74113,autumn,RK,OO
T-N,563964.0974872237,5232961.3485157285,-43.05332,147.78543,autumn,RK,FO
T-N,563874.2684474472,5232958.948417246,-43.05335,147.78433,autumn,RK,FO
T-N,565559.8413683728,5232594.940060389,-43.05653,147.80505,autumn,RK,OO
T-N,567698.3123019481,5232086.53886175,-43.0609,147.83139,autumn,RK,FF
T-N,570367.243131012,5231814.633485454,-43.06812,147.86371,autumn,RK,FO
T-N,570367.243131012,5231814.633485454,-43.07001,147.86342,autumn,RK,FO
T-N,570367.243131012,5231814.633485454,-43.07022,147.86339,autumn,RK,FO
T-N,570367.243131012,5231814.633485454,-43.08198,147.86484,autumn,RK,FO
T-N,570367.243131012,5231814.633485454,-43.08308,147.86559,autumn,RK,FO
T-N,570367.243131012,5231814.633485454,-43.06385,147.86436,autumn,RK,FO
T-N,570367.243131012,5231814.633485454,-43.06364,147.86443,autumn,RK,FO
T-N,567792.5178373028,5231980.394057634,-43.06183,147.83266,autumn,RK,FF
T-N,567793.2807894555,5231977.591871308,-43.06188,147.83255,autumn,RK,FF
T-N,565837.6835142038,5232511.394477826,-43.05725,147.80849,autumn,RK,FO
T-N,565981.8080409771,5232350.218960032,-43.05867,147.81032,autumn,RK,OO
T-N,560211.0663580719,5229939.849612115,-43.08083,147.73965,autumn,RK,OO
T-N,560022.7206041719,5229334.467026793,-43.08633,147.73747,autumn,RK,OO
T-N,560188.4670887813,5229919.398761559,-43.08107,147.73943,autumn,RK,OO
T-N,560213.76240181,5229941.5398291685,-43.08088,147.73974,autumn,RK,OO
T-N,560224.8645754713,5229948.500058705,-43.08081,147.73987,autumn,RK,OO
T-N,560295.5976710725,5229979.91929117,-43.08051,147.74072,autumn,RK,OO
T-N,561212.6905377976,5231956.530591016,-43.06264,147.75177,autumn,RK,FO
T-N,561872.9599874802,5231962.3132325,-43.06247,147.75984,autumn,RK,OO
T-N,565238.7556091605,5232907.604890294,-43.05368,147.80107,autumn,RK,FO
T-N,567134.4639483541,5231990.77266101,-43.06179,147.82446,autumn,RK,FF
T-N,568322.1113120839,5231713.327579674,-43.06423,147.8391,autumn,RK,FO
T-N,560064.0009383779,5229771.396083867,-43.0824,147.73792,winter,RK,OO
T-N,562102.295507074,5232069.663716854,-43.06154,147.76268,winter,RK,OO
T-N,562108.5042877005,5232074.991900511,-43.06147,147.76273,winter,RK,OO
T-N,563698.2327436405,5232956.468687911,-43.05345,147.78217,winter,RK,FF
T-N,563808.3968522069,5232958.546271949,-43.05333,147.78352,winter,RK,FO
T-N,564209.9067959036,5232993.394752773,-43.05297,147.78844,winter,RK,FO
T-N,565003.3450003952,5232909.194621108,-43.05373,147.7982,winter,RK,OO
T-N,565000.3565650658,5232909.828302402,-43.0537,147.79817,winter,RK,OO
T-N,570367.243131012,5231814.633485454,-43.06583,147.86407,winter,RK,FO
T-N,570367.243131012,5231814.633485454,-43.06717,147.86391,winter,RK,FO
T-N,570367.243131012,5231814.633485454,-43.06894,147.86357,winter,RK,FO
T-N,570367.243131012,5231814.633485454,-43.07969,147.86314,winter,RK,FO
T-N,570367.243131012,5231814.633485454,-43.07624,147.86261,winter,RK,FO
T-N,570172.3235318176,5231918.970565786,-43.06216,147.86182,winter,RK,FO
T-N,570165.8354902493,5231924.342718162,-43.06213,147.86172,winter,RK,FO
T-N,568392.461166212,5231726.471571008,-43.06413,147.83997,winter,RK,FO
T-N,568359.1785636876,5231719.9579739785,-43.06415,147.83955,winter,RK,FO
T-N,567418.5839889937,5232028.183969938,-43.06145,147.82796,winter,RK,FF
T-N,567382.1707375853,5232023.933567016,-43.06151,147.82751,winter,RK,FF
T-N,560340.3691708056,5229989.6716983905,-43.08043,147.74127,winter,RK,OO
T-N,560085.2253378648,5229811.735446117,-43.08205,147.73819,winter,RK,OO
T-N,561180.558269903,5231940.65539733,-43.06274,147.75134,winter,RK,FO
T-N,561260.5641668667,5231976.124862209,-43.06245,147.75235,winter,RK,FO
T-N,570367.243131012,5231814.633485454,-43.06724,147.86382,winter,RK,FO
T-N,566808.3765697957,5231935.332596635,-43.06236,147.82048,winter,RK,FF
T-N,566592.5963321679,5231929.468237671,-43.06242,147.81783,winter,RK,FF
T-N,561170.9225078936,5231934.2243667925,-43.06285,147.75127,spring,FR,FO
T-N,565586.9185330562,5232566.1852087295,-43.0568,147.80536,spring,FR,OO
T-N,560185.3577355358,5229916.522489321,-43.08104,147.73932,spring,FR,OO
T-N,560712.7820540537,5231355.413343878,-43.06807,147.74557,spring,FR,FF
T-N,564177.1963039169,5232988.542670553,-43.05315,147.78806,spring,FR,FO
T-N,565579.6657951669,5232574.441182449,-43.0567,147.80531,spring,FR,OO
T-N,568737.9850116607,5232160.37342398,-43.06013,147.8441,spring,FR,OO
T-N,569907.331329035,5232148.717425625,-43.06007,147.85855,spring,FR,FF
T-N,564872.3587729448,5232921.239538678,-43.05364,147.79659,spring,FR,OO
T-N,568267.6353864075,5231705.158896285,-43.06421,147.83841,spring,FR,OO
T-N,568788.3649807619,5232252.846546146,-43.05928,147.8447,spring,FR,FO
T-N,570118.2514379887,5231967.925180914,-43.06172,147.86116,spring,FR,OO
T-N,570275.0570505142,5231855.61976711,-43.06293,147.86293,summer,FR,FO
T-N,568749.4526533068,5232184.765455769,-43.0599,147.84421,summer,FR,OO
T-N,566713.2389512976,5231931.520869193,-43.06237,147.81931,summer,FR,FF
T-N,566433.0458471231,5231914.822386425,-43.06263,147.81589,summer,FR,FO
T-N,565181.8594526302,5232885.5799882235,-43.05397,147.80042,summer,FR,OO
T-N,563740.0488635162,5232957.256985533,-43.05335,147.78268,summer,FR,FO
T-N,562248.5677761479,5232232.43131376,-43.06004,147.76442,summer,FR,OO
T-N,560428.716514133,5230008.163226143,-43.08027,147.74236,summer,FR,OO
T-N,560055.583112765,5229748.414797224,-43.0826,147.73779,summer,FR,OO
T-N,560064.1727807483,5229771.865226251,-43.08239,147.7379,summer,FR,OO
T-N,560048.6432616555,5229702.392708732,-43.08301,147.73766,summer,FR,FO
T-N,560779.8794334255,5231049.815859225,-43.07085,147.74651,summer,FR,OO
T-N,561287.2416833363,5231985.930789416,-43.06234,147.75267,summer,FR,FO
T-N,568815.9862187351,5232289.90652789,-43.05899,147.84512,summer,FR,FO
T-N,569199.4976850178,5232539.847718801,-43.05664,147.84979,summer,FR,OO
T-N,569867.1847852403,5232166.008116805,-43.05992,147.85805,summer,FR,FF
T-N,560817.5237221885,5230220.94941366,-43.0783,147.74712,summer,FR,FO
T-N,560173.6181679396,5229905.662934391,-43.08118,147.73923,summer,FR,OO
T-N,560024.9621477181,5229277.392190471,-43.08686,147.73729,summer,FR,FO
T-N,560754.7772130731,5231485.701801703,-43.06688,147.74614,summer,FR,FO
T-N,561059.8429615801,5231858.046779876,-43.06347,147.74983,summer,FR,OO
T-N,568565.0777252153,5231836.7747422075,-43.0631,147.8421,autumn,FR,OO
T-N,563834.4438560866,5232958.720657819,-43.0533,147.78384,autumn,FR,FO
T-N,563301.6883245922,5232850.619007547,-43.05444,147.77734,autumn,FR,OO
