route,x,y,lat,long,habitat
K-N,241280.92169921895,5574216.080851785,-39.94265319,143.9718545,OO
K-N,241237.96978665606,5574241.676786975,-39.94240977,143.9713626,OO
K-N,241195.0175765186,5574267.272493223,-39.94216635,143.9708707,OO
K-N,241145.72844716982,5574271.386203926,-39.94211427,143.9702962,OO
K-N,241095.76369588208,5574273.224843725,-39.94208245,143.9697129,OO
K-N,241045.79034830077,5574275.06286683,-39.94205063,143.9691295,OO
K-N,240995.82549501857,5574276.900854155,-39.94201881,143.9685462,OO
K-N,240945.8605529891,5574278.73962544,-39.94198698,143.9679629,OO
K-N,240895.89559770375,5574280.5769603485,-39.94195516,143.9673796,OO
K-N,240845.91017556805,5574281.505218419,-39.94193151,143.9667957,OO
K-N,240795.9111793362,5574281.322347991,-39.94191785,143.9662112,OO
K-N,240745.9121584198,5574281.139149635,-39.94190419,143.9656267,OO
K-N,240695.91307503078,5574280.956733519,-39.94189052,143.9650422,OO
K-N,240645.91400473536,5574280.772879305,-39.94187686,143.9644577,OO
K-N,240595.91487194874,5574280.589807331,-39.94186319,143.9638732,OO
K-N,240546.70237655393,5574274.641406465,-39.94190163,143.9632956,OO
K-N,240498.4824468671,5574261.406445744,-39.94200593,143.9627267,OO
K-N,240450.27120694052,5574248.17146294,-39.94211023,143.9621579,OO
K-N,240401.06260061415,5574241.613151895,-39.94215415,143.9615801,OO
K-N,240351.07845021097,5574240.239708301,-39.94215118,143.9609953,FO
K-N,240301.094290689,5574238.865936214,-39.94214821,143.9604105,FO
K-N,240251.11866735207,5574237.492127012,-39.94214524,143.9598258,FO
K-N,240201.1344895954,5574236.117697995,-39.94214227,143.959241,FO
K-N,240151.3257292132,5574240.133949131,-39.94209085,143.9586604,FO
K-N,240101.5403751856,5574244.715300798,-39.94203435,143.9580803,FO
K-N,240051.79766668385,5574249.799057577,-39.94197334,143.9575009,OO
K-N,240002.15455174362,5574255.721714806,-39.94190481,143.956923,OO
K-N,239952.50278829632,5574261.643760846,-39.94183628,143.956345,OO
K-N,239902.85942911668,5574267.566889238,-39.94176774,143.9557671,OO
K-N,239853.2074213931,5574273.489406329,-39.9416992,143.9551891,OO
K-N,239804.3178206653,5574282.88652202,-39.94159963,143.9546214,OO
K-N,239756.67651021868,5574298.06224954,-39.94144845,143.9540706,OO
K-N,239709.03498947728,5574313.237688311,-39.94129727,143.9535198,OO
K-N,239661.39325843664,5574328.412838335,-39.94114609,143.952969,OO
K-N,239613.7512791569,5574343.588809779,-39.9409949,143.9524182,OO
K-N,239566.10908956185,5574358.7644924745,-39.94084371,143.9518674,OO
K-N,239518.3715504095,5574373.969977378,-39.94069222,143.9513155,OO
H-C,505554.4608771021,5222656.960064604,-43.148816,147.068311,OO
H-C,505545.26599434635,5222688.694904658,-43.1485303,147.0681976,OO
H-C,505518.24759679555,5222730.716433625,-43.1481521,147.0678649,OO
H-C,505486.16008502117,5222769.02171917,-43.1478074,147.0674699,OO
H-C,505452.566905302,5222806.0620716885,-43.1474741,147.0670564,OO
H-C,505421.1784164855,5222844.932847175,-43.1471243,147.06667,FO
H-C,505394.31322580524,5222887.075906307,-43.146745,147.0663392,FO
H-C,505369.52223159955,5222930.4943107255,-43.1463542,147.0660339,OO
H-C,505344.9261643508,5222974.02351971,-43.1459624,147.065731,OO
H-C,505320.46807960956,5223017.63026447,-43.1455699,147.0654298,FO
H-C,505296.41643486015,5223061.458704345,-43.1451754,147.0651336,FO
H-C,505271.9577332481,5223105.076373494,-43.1447828,147.0648324,OO
H-C,505247.7020880013,5223148.793740982,-43.1443893,147.0645337,OO
H-C,505227.5054037635,5223194.484616448,-43.143978,147.0642849,OO
H-C,505213.0348981639,5223242.314337009,-43.1435474,147.0641065,OO
H-C,505204.3063649938,5223291.527778913,-43.1431043,147.0639987,OO
H-C,505198.9853659628,5223341.227231454,-43.1426568,147.0639328,OO
H-C,505195.3233460494,5223391.091987782,-43.1422078,147.0638873,OO
H-C,505188.75788501924,5223440.648006565,-43.1417616,147.0638061,OO
H-C,505174.71760029887,5223488.499508453,-43.1413308,147.063633,OO
H-C,505150.4110501619,5223532.061066968,-43.1409387,147.0633337,FO
H-C,505116.706322806,5223568.788850799,-43.1406082,147.0629189,FF
H-C,505076.2947244829,5223598.114356607,-43.1403444,147.0624217,FF
H-C,505033.61144820333,5223624.165292047,-43.1401101,147.0618966,FF
H-C,504990.36600799114,5223649.250225797,-43.1398845,147.0613646,FF
H-C,504946.5421191338,5223673.32473868,-43.139668,147.0608255,FO
H-C,504901.8628468666,5223695.7671328625,-43.1394662,147.0602759,FO
H-C,504856.645758449,5223717.11021056,-43.1392743,147.0597197,OO
H-C,504811.0537074318,5223737.620368797,-43.1390899,147.0591589,OO
H-C,504765.5184104051,5223758.274547619,-43.1389042,147.0585988,OO
H-C,504719.8606659441,5223778.661983353,-43.1387209,147.0580372,OO
H-C,504674.7238827428,5223800.148160195,-43.1385277,147.057482,OO
H-C,504633.03090545814,5223827.56182245,-43.1382811,147.0569691,OO
H-C,504596.94575504545,5223862.123134495,-43.1379701,147.0565251,OO
H-C,504562.74829166004,5223898.604172321,-43.1376418,147.0561043,OO
H-C,504528.4609436651,5223934.996254821,-43.1373143,147.0556824,OO
H-C,504493.7500504028,5223970.966447628,-43.1369906,147.0552553,OO
H-C,504459.9258050793,5224007.768763485,-43.1366594,147.0548391,OO
H-C,504429.60016429157,5224047.44485676,-43.1363023,147.0544659,OO
H-C,504405.7669354135,5224091.380976381,-43.1359068,147.0541725,OO
H-C,504384.0893317181,5224136.426132754,-43.1355013,147.0539056,OO
H-C,504360.74363798747,5224180.617191544,-43.1351035,147.0536182,OO
H-C,504330.253883362,5224220.12635862,-43.1347479,147.053243,OO
H-C,504293.40822633513,5224253.864742992,-43.1344443,147.0527897,OO
H-C,504251.9389559857,5224281.742321269,-43.1341935,147.0522796,OO
H-C,504210.192573881,5224309.220033301,-43.1339463,147.0517661,OO
H-C,504172.29589662893,5224341.703530202,-43.133654,147.0512999,OO
H-C,504138.33787518635,5224378.393254613,-43.1333238,147.0508821,OO
H-C,504104.90030924033,5224415.571117914,-43.1329892,147.0504707,OO
H-C,504071.6414033507,5224452.904179097,-43.1326532,147.0500615,OO
H-C,504038.2682072032,5224490.137197215,-43.1323181,147.0496509,OO
H-C,504004.31686401507,5224526.837344576,-43.1319878,147.0492332,OO
H-C,503970.55230761017,5224563.681577611,-43.1316562,147.0488178,OO
H-C,503938.2440380071,5224601.846305222,-43.1313127,147.0484203,OO
H-C,503905.94353991334,5224640.0108725,-43.1309692,147.0480229,OO
H-C,503875.75834313076,5224679.828739709,-43.1306108,147.0476515,OO
H-C,503856.35320217983,5224725.637127398,-43.1301984,147.0474126,OO
H-C,503853.0139355787,5224775.256543928,-43.1297516,147.0473712,OO
H-C,503861.44391514553,5224824.513935476,-43.129308,147.0474745,FO
H-C,503859.55251185264,5224874.243577992,-43.1288602,147.0474509,FO
H-C,503840.6430329521,5224920.340357625,-43.1284452,147.0472181,OO
H-C,503817.1446761518,5224964.462947387,-43.128048,147.0469289,OO
H-C,503791.48171302135,5225007.37620297,-43.1276617,147.0466131,OO
H-C,503765.0535368444,5225049.7567374,-43.1272802,147.0462879,OO
H-C,503734.9145460129,5225089.65166207,-43.1269211,147.0459171,OO
H-C,503703.513881933,5225128.558783963,-43.1265709,147.0455308,OO
H-C,503672.90218107525,5225168.042797538,-43.1262155,147.0451542,OO
H-C,503654.64142866805,5225214.271948826,-43.1257993,147.0449294,OO
H-C,503651.10532759695,5225264.080117971,-43.1253508,147.0448856,OO
H-C,503646.76384825545,5225313.833186752,-43.1249028,147.0448319,OO
H-C,503632.69260410115,5225361.714682082,-43.1244717,147.0446586,OO
H-C,503609.3703507545,5225405.869742981,-43.1240742,147.0443716,OO
H-C,503578.52083548007,5225445.1202327805,-43.1237209,147.0439921,OO
H-C,503545.47372911504,5225482.606016589,-43.1233835,147.0435856,OO
H-C,503522.9233083088,5225526.815896229,-43.1229855,147.0433081,OO
H-C,503506.75983627536,5225574.076310752,-43.12256,147.0431091,OO
H-C,503478.358323202,5225614.935311278,-43.1221922,147.0427597,OO
H-C,503439.09154640936,5225645.727380495,-43.1219151,147.0422768,OO
H-C,503396.72296640056,5225672.278630908,-43.1216762,147.0417558,OO
H-C,503354.78551598813,5225699.47349851,-43.1214315,147.0412401,OO
H-C,503316.5026159319,5225731.519245174,-43.1211431,147.0407693,OO
H-C,503284.86868915946,5225770.135775363,-43.1207955,147.0403802,OO
H-C,503258.84127917,5225812.7917234115,-43.1204115,147.04006,OO
H-C,503234.2050255649,5225856.3019993445,-43.1200198,147.0397569,OO
H-C,503206.8505614095,5225898.103281712,-43.1196435,147.0394204,OO
H-C,503172.7900033851,5225934.58824866,-43.1193151,147.0390015,OO
H-C,503132.46995754045,5225964.02420543,-43.1190502,147.0385057,OO
H-C,503089.5690311897,5225989.707580325,-43.1188191,147.0379782,OO
H-C,503046.9282899572,5226015.8014550675,-43.1185843,147.0374539,FO
H-C,503006.84329771047,5226045.591921263,-43.1183162,147.036961,FO
H-C,502973.1227573332,5226082.40888261,-43.1179848,147.0365463,FO
H-C,502947.2142328042,5226125.063565309,-43.1176008,147.0362276,FO
H-C,502930.0201386501,5226171.95654095,-43.1171786,147.036016,FO
H-C,502916.77203462686,5226220.169285101,-43.1167445,147.0358529,FO
H-C,502903.7108769777,5226268.426340314,-43.11631,147.0356921,FO
H-C,502894.48984439886,5226317.514617278,-43.115868,147.0355785,FO
H-C,502893.81135731004,5226367.398822638,-43.1154188,147.0355699,FO
H-C,502902.4071709628,5226416.5794649925,-43.1149759,147.0356753,FO
H-C,502919.58528039657,5226463.490993097,-43.1145534,147.0358862,FO
H-C,502939.3584986058,5226509.413006925,-43.1141398,147.036129,OO
H-C,502957.9443601577,5226555.801887633,-43.113722,147.0363572,OO
H-C,502970.71416421724,5226604.070004129,-43.1132873,147.0365139,OO
H-C,502973.48578793765,5226653.863851356,-43.1128389,147.0365477,OO
H-C,502968.95133708825,5226703.6164574595,-43.1123909,147.0364917,OO
H-C,502959.15249489475,5226752.638409168,-43.1119495,147.036371,OO
H-C,502948.3689544553,5226801.449772642,-43.11151,147.0362382,OO
H-C,502937.53644238896,5226850.26113625,-43.1110705,147.0361048,FO
H-C,502925.8982103959,5226898.884038591,-43.1106327,147.0359615,FO
H-C,502916.22082972544,5226947.928070955,-43.1101911,147.0358423,OO
H-C,502905.7784297574,5226996.816940945,-43.1097509,147.0357137,OO
H-C,502895.37656622374,5227045.716878876,-43.1093106,147.0355856,OO
H-C,502883.83534026943,5227094.350757734,-43.1088727,147.0354435,OO
H-C,502869.99921223114,5227142.397011767,-43.1084401,147.0352732,OO
H-C,502856.8708519096,5227190.6428283155,-43.1080057,147.0351116,OO
H-C,502843.9131926209,5227238.932964764,-43.1075709,147.0349521,OO
H-C,502829.2789995764,5227286.7462515095,-43.1071404,147.034772,OO
H-C,502815.38513379253,5227334.781298387,-43.1067079,147.034601,OO
H-C,502801.3608653218,5227382.771946543,-43.1062758,147.0344284,OO
H-C,502786.31916831626,5227430.452036596,-43.1058465,147.03424330000001,FO
H-C,502771.6760177547,5227478.25408322,-43.1054161,147.0340631,FO
H-C,502757.341905872,5227526.155915064,-43.1049848,147.0338867,FO
H-C,502742.7553140043,5227573.980079247,-43.1045542,147.0337072,FO
H-C,502728.1603801869,5227621.804211793,-43.1041236,147.0335276,FF
H-C,502713.57337848376,5227669.628306175,-43.103693,147.0333481,FF
H-C,502698.3351190406,5227717.252732581,-43.1032642,147.0331606,FF
H-C,502683.71514577884,5227765.054558542,-43.1028338,147.0329807,FF
H-C,502669.49374643905,5227812.989453844,-43.1024022,147.0328057,FF
H-C,502655.23145584576,5227860.91322659,-43.1019707,147.0326302,FO
H-C,502640.60273851367,5227908.72605725,-43.1015402,147.0324502,FF
H-C,502623.53225401265,5227955.695809851,-43.1011173,147.0322402,FF
H-C,502599.5108461616,5227999.3810793925,-43.100724,147.0319448,FF
H-C,502569.64500273915,5228039.459330694,-43.1003632,147.0315776,FF
H-C,502539.0543631998,5228079.004676922,-43.1000072,147.0312015,FO
H-C,502508.455231287,5228118.549886385,-43.0996512,147.0308253,FO
H-C,502479.25576750445,5228159.027269598,-43.0992868,147.0304663,FO
H-C,502458.1791330057,5228204.23234407,-43.0988798,147.0302071,FO
H-C,502441.0659585075,5228251.190527052,-43.098457,147.0299966,FO
H-C,502426.5244253943,5228299.0250462955,-43.0980263,147.0298177,FO
H-C,502410.1107461715,5228346.23831101,-43.0976012,147.0296158,FO
H-C,502385.19940433896,5228389.490015467,-43.0972118,147.0293095,FO
H-C,502352.5221869326,5228427.280637413,-43.0968716,147.0289078,FO
H-C,502318.0374179509,5228463.4836968,-43.0965457,147.0284839,FO
H-C,502283.4220287525,5228499.55336308,-43.096221,147.0280584,OO
H-C,502248.602761342,5228535.445238359,-43.0958979,147.0276304,OO
H-C,502212.8143516977,5228570.3155864,-43.095584,147.0271905,OO
H-C,502175.6823292233,5228603.809150984,-43.0952825,147.0267341,OO
H-C,502138.5499387864,5228637.291406625,-43.0949811,147.0262777,OO
H-C,502101.4171839885,5228670.773458338,-43.0946797,147.0258213,OO
H-C,502064.20265447773,5228704.166490627,-43.0943791,147.0253639,OO
H-C,502028.97410533717,5228739.502105389,-43.094061,147.0249309,OO
H-C,502003.6518779953,5228782.374939303,-43.093675,147.0246196,OO
H-C,501993.15936946246,5228831.073493275,-43.0932365,147.0244905,OO
H-C,501993.1251246192,5228881.02384767,-43.0927867,147.0244899,OO
H-C,501991.14571978257,5228930.874820741,-43.0923378,147.0244654,OO
H-C,501977.9588361475,5228979.041084703,-43.0919041,147.0243032,OO
H-C,501960.3438961483,5229025.82046643,-43.0914829,147.0240866,OO
H-C,501945.78104172205,5229073.587275489,-43.0910528,147.0239075,OO
H-C,501946.9997160204,5229123.137472773,-43.0906066,147.0239223,OO
H-C,501965.5858480979,5229169.251240071,-43.0901913,147.0241505,OO
H-C,501999.16955057083,5229205.865797715,-43.0898615,147.024563,OO
H-C,502043.7206073133,5229227.896041314,-43.089663,147.0251103,OO
H-C,502092.4276514451,5229239.064025657,-43.0895623,147.0257087,OO
H-C,502141.4356045004,5229248.976702376,-43.0894729,147.0263108,OO
H-C,502189.75279617234,5229261.732130144,-43.0893579,147.0269044,OO
H-C,502236.2407060532,5229280.040317769,-43.0891929,147.0274755,OO
H-C,502280.5248169676,5229303.246232074,-43.0889838,147.0280195,OO
H-C,502324.5814820204,5229326.885031083,-43.0887708,147.0285607,OO
H-C,502366.8325649613,5229353.400367339,-43.0885319,147.0290797,OO
H-C,502399.8579029848,5229390.523968863,-43.0881975,147.0294853,OO
H-C,502419.8394905708,5229436.2473166855,-43.0877857,147.0297306,OO
H-C,502422.6488594637,5229485.8856790485,-43.0873387,147.0297649,OO
H-C,502412.0199119994,5229534.662607481,-43.0868995,147.0296341,OO
H-C,502402.99439081975,5229583.772101293,-43.0864573,147.029523,OO
H-C,502403.52473479917,5229633.655571676,-43.0860081,147.0295293,OO
H-C,502413.6755983595,5229682.414038852,-43.085569,147.0296538,OO
H-C,502429.3447869136,5229729.904556265,-43.0851413,147.0298461,OO
H-C,502444.4363391219,5229777.561816103,-43.0847121,147.0300313,OO
H-C,502459.27580341144,5229825.307969925,-43.0842821,147.0302134,OO
H-C,502473.4725076394,5229873.254210847,-43.0838503,147.0303876,OO
H-C,502487.3764064117,5229921.278260407,-43.0834178,147.0305582,OO
H-C,502501.27236462093,5229969.313386064,-43.0829852,147.0307287,OO
H-C,502515.2092093756,5230017.3262549015,-43.0825528,147.0308997,OO
H-C,502529.6997102605,5230065.183416825,-43.0821218,147.0310775,OO
H-C,502544.6136457392,5230112.907126864,-43.081692,147.0312605,OO
H-C,502560.1870571489,5230160.419558857,-43.0812641,147.0314516,OO
H-C,502575.426976802,5230208.03202263,-43.0808353,147.0316386,OO
H-C,502590.40666016605,5230255.744492602,-43.0804056,147.0318224,OO
H-C,502605.37840799947,5230303.445824325,-43.079976,147.0320061,OO
H-C,502620.863144667,5230350.991453119,-43.0795478,147.0321961,OO
H-C,502636.34809230646,5230398.525938339,-43.0791197,147.0323861,OO
H-C,502651.8332594627,5230446.0714899525,-43.0786915,147.0325761,OO
H-C,502666.6023661336,5230493.8393823905,-43.0782613,147.0327573,OO
H-C,502679.1576787613,5230542.18556746,-43.0778259,147.0329113,OO
H-C,502686.9187671736,5230591.577482214,-43.0773811,147.0330064,OO
H-C,502695.88470153994,5230640.757914228,-43.0769382,147.0331163,OO
H-C,502707.78427526535,5230676.600086173,-43.0766154,147.0332623,OO
H-C,502730.9947835561,5230720.733142052,-43.0762179,147.0335472,OO
H-C,502762.5802932582,5230759.4546085745,-43.0758691,147.033935,OO
H-C,502795.88329295645,5230796.742681781,-43.0755332,147.0343439,OO
H-C,502829.19480167725,5230834.041692169,-43.0751972,147.0347529,OO
H-C,502862.7589406432,5230871.096122808,-43.0748634,147.035165,OO
H-C,502896.3315846692,5230908.15038305,-43.0745296,147.0355772,OO
H-C,502929.62790294475,5230945.448904441,-43.0741936,147.035986,OO
H-C,502962.98155294737,5230982.702816873,-43.073858,147.0363955,OO
H-C,502994.0975743524,5231021.812076733,-43.0735057,147.0367775,OO
H-C,503023.39909283567,5231062.321223007,-43.0731408,147.0371372,OO
H-C,503053.27879587613,5231102.407993864,-43.0727797,147.037504,OO
H-C,503083.10187567776,5231142.527972284,-43.0724183,147.0378701,OO
H-C,503116.92929687223,5231179.292290382,-43.0720871,147.0382854,OO
H-C,503154.14232228615,5231212.6789650675,-43.0717863,147.0387423,OO
H-C,503191.69747297605,5231245.687706717,-43.0714889,147.0392034,OO
H-C,503194.32429952227,5231204.797971441,-43.0718571,147.0392359,OO
H-C,503185.10461774253,5231161.959291664,-43.0722429,147.0391229,OO
H-C,503231.7783602718,5231144.280459808,-43.0724019,147.0396963,OO
H-C,503280.0746661262,5231132.219646094,-43.0725103,147.0402896,OO
H-C,503329.8564576401,5231128.264397552,-43.0725457,147.0409011,OO
H-C,503379.658518488,5231132.4820370255,-43.0725075,147.0415128,OO
H-C,503428.9594702841,5231127.626801122,-43.072551,147.0421184,OO
H-C,503471.31315183104,5231101.386562514,-43.0727871,147.0426388,OO
H-C,503519.35674517433,5231090.079322012,-43.0728887,147.043229,OO
H-C,503569.32656462694,5231088.465380253,-43.072903,147.0438428,OO
H-C,503619.2979261369,5231089.804995487,-43.0728907,147.0444566,OO
H-C,503668.8404906557,5231096.10839942,-43.0728337,147.0450651,OO
H-C,503717.9046170265,5231105.720987087,-43.0727469,147.0456677,OO
H-C,503766.81463344436,5231116.121760543,-43.072653,147.0462684,OO
H-C,503815.7004127094,5231126.588827164,-43.0725585,147.0468688,OO
H-C,503864.277709752,5231138.355000495,-43.0724523,147.0474654,OO
H-C,503912.9200947271,5231149.754326875,-43.0723494,147.0480628,OO
H-C,503962.66352335084,5231150.2364779925,-43.0723448,147.0486738,OO
H-C,504011.57844982226,5231140.091292403,-43.0724359,147.0492747,OO
H-C,504060.1502826573,5231128.235793911,-43.0725424,147.0498714,OO
H-C,504108.73008182435,5231116.3688398115,-43.072649,147.0504682,OO
H-C,504156.2981615625,5231101.148452698,-43.0727858,147.0510526,OO
H-C,504202.4469892732,5231081.908605548,-43.0729588,147.0516196,OO
H-C,504248.88909506507,5231063.401191709,-43.0731252,147.0521902,OO
H-C,504296.5624552639,5231048.379649675,-43.0732602,147.0527759,OO
H-C,504343.8849938594,5231032.502914098,-43.0734029,147.0533573,OO
H-C,504390.3345368706,5231014.016741304,-43.0735691,147.053928,OO
H-C,504436.59627370327,5230995.052859651,-43.0737396,147.0544964,OO
H-C,504482.7680565518,5230975.866623192,-43.0739121,147.0550637,OO
H-C,504528.75204195967,5230956.235999006,-43.0740886,147.0556287,OO
H-C,504574.62976656016,5230936.360825858,-43.0742673,147.0561924,OO
H-C,504620.79261735704,5230917.162554439,-43.0744399,147.0567596,OO
H-C,504667.2650817162,5230898.71889717,-43.0746057,147.0573306,OO
H-C,504712.57948822447,5230877.677156335,-43.0747949,147.0578874,OO
H-C,504747.6192429099,5230844.160264204,-43.0750965,147.0583181,OO
H-C,504751.6794876349,5230794.384909484,-43.0755447,147.0583684,OO
H-C,504776.05724053667,5230753.623721693,-43.0759116,147.0586682,OO
H-C,504823.4426457558,5230739.009575661,-43.0760429,147.0592504,FO
H-C,504873.418596651,5230738.585421955,-43.0760464,147.0598643,FO
H-C,504923.3638280808,5230740.726176034,-43.0760268,147.0604778,FO
H-C,504973.3012659835,5230743.299664955,-43.076003300000004,147.0610912,FO
H-C,505023.22254219657,5230745.9838505145,-43.0759788,147.0617044,OO
H-C,505073.0068753719,5230750.566725275,-43.0759372,147.0623159,OO
H-C,505122.6538819443,5230756.481938338,-43.0758836,147.0629257,OO
H-C,505171.65267073666,5230766.306235983,-43.0757948,147.0635275,OO
H-C,505219.7589794264,5230779.884349026,-43.0756722,147.0641183,OO
H-C,505267.76806387777,5230793.817557721,-43.0755464,147.0647079,OO
H-C,505316.8723060718,5230802.5413389215,-43.0754675,147.065311,OO
H-C,505365.75203813636,5230794.751831964,-43.0755373,147.0659115,FO
H-C,505399.63835487334,5230758.756078941,-43.0758612,147.0663281,FO
H-C,505444.64479272754,5230743.428782254,-43.0759989,147.0668811,OO
H-C,505494.2917967665,5230748.997039667,-43.0759484,147.0674909,OO
H-C,505544.04386533325,5230753.520982329,-43.0759073,147.068102,OO
H-C,505593.97759933834,5230751.15932268,-43.0759282,147.0687154,OO
H-C,505643.34894118586,5230757.8705360945,-43.0758674,147.0693218,OO
H-C,505691.9674041134,5230769.523738898,-43.0757621,147.0699189,FO
H-C,505741.39653144596,5230776.911599703,-43.0756952,147.070526,FO
H-C,505790.9958010142,5230783.210669995,-43.0756381,147.0711352,OO
H-C,505840.6032275781,5230789.420533317,-43.0755818,147.0717445,OO
H-C,505890.5297412186,5230787.934005946,-43.0755948,147.0723578,OO
H-C,505940.4138296081,5230784.492672879,-43.0756254,147.0729706,FO
H-C,505990.23206970416,5230780.284789031,-43.0756629,147.0735826,OO
H-C,506039.4969679877,5230785.616214483,-43.0756145,147.0741877,OO
H-C,506080.9499640537,5230812.864382797,-43.0753688,147.0746966,FO
H-C,506113.37656540086,5230850.925535683,-43.0750258,147.0750945,FO
H-C,506146.05569766235,5230888.76420607,-43.0746848,147.0754955,FO
H-C,506180.04483794555,5230925.435509919,-43.0743543,147.0759126,FO
H-C,506214.70132254,5230961.461946934,-43.0740296,147.0763379,FO
H-C,506250.46435419034,5230996.387800836,-43.0737148,147.0767768,OO
H-C,506292.942857893,5231021.035172888,-43.0734925,147.0772983,OO
H-C,506342.8580110698,5231023.121157661,-43.0734733,147.0779114,FO
H-C,506392.84378386743,5231022.341625874,-43.0734799,147.0785254,FO
H-C,506442.82938885974,5231021.395153648,-43.073488,147.0791394,FO
H-C,506492.76048427453,5231023.069143576,-43.0734725,147.0797527,FO
H-C,506541.94130941527,5231031.87288683,-43.0733928,147.0803567,FO
H-C,506590.22251733445,5231044.74156823,-43.0732765,147.0809496,FO
H-C,506636.6855755893,5231063.053117313,-43.0731112,147.0815201,FO
H-C,506681.8412376851,5231084.519444716,-43.0729175,147.0820745,FO
H-C,506727.2002988195,5231105.563283768,-43.0727276,147.0826314,FO
H-C,506770.0723496529,5231130.573765898,-43.072502,147.0831577,FO
H-C,506806.6361261063,5231164.663038538,-43.0721947,147.0836064,FO
H-C,506838.173062985,5231202.888201992,-43.0718502,147.0839933,OO
H-C,506854.19386068435,5231250.212680285,-43.0714239,147.0841895,FO
H-C,506888.19460545393,5231284.759387749,-43.0711125,147.0846067,FO
H-C,506931.6786082077,5231309.401770655,-43.0708902,147.0851405,FO
H-C,506976.5768105934,5231331.36613204,-43.070692,147.0856917,FO
H-C,507021.8977931498,5231352.485785118,-43.0705014,147.0862481,FO
H-C,507064.80498270865,5231377.438852263,-43.0702763,147.0867748,FF
H-C,507102.4774781995,5231410.248314691,-43.0699805,147.0872371,FO
H-C,507134.7579401639,5231448.326962254,-43.0696373,147.0876331,FO
H-C,507157.6984772767,5231492.478566605,-43.0692395,147.0879143,FO
H-C,507168.1798293537,5231534.133451825,-43.0688643,147.0880425,FO
H-C,507124.3419903337,5231539.320915903,-43.068818,147.087504,FO
H-N,501540.0494850215,5238234.456526989,-43.00856,147.018897,OO
H-N,501547.07894809364,5238181.884593176,-43.0090334,147.0189834,OO
H-N,501500.3938929834,5238164.049493687,-43.0091941,147.0184106,OO
H-N,501452.60956883547,5238149.434714884,-43.0093258,147.0178243,OO
H-N,501404.89875409676,5238134.619699914,-43.0094593,147.0172389,OO
H-N,501362.15722075937,5238108.94282264,-43.0096906,147.0167145,OO
H-N,501319.57891724614,5238082.843661836,-43.0099257,147.0161921,OO
H-N,501273.1232487584,5238064.640505868,-43.0100897,147.0156221,OO
H-N,501223.42765698856,5238065.027133098,-43.0100863,147.0150123,OO
H-N,501174.5324067805,5238075.296578596,-43.0099939,147.0144123,OO
H-N,501125.8408942578,5238086.454029073,-43.0098935,147.0138148,OO
H-N,501076.4213383054,5238081.231594574,-43.0099406,147.0132084,OO
H-N,501029.1109744998,5238065.314516214,-43.010084,147.0126279,FO
H-N,500984.7091818811,5238042.345112912,-43.0102909,147.0120831,FO
H-N,500939.6396140173,5238020.696989774,-43.0104859,147.0115301,FO
H-N,500893.1446169156,5238002.380210635,-43.0106509,147.0109596,FO
H-N,500846.1692006834,5237985.2513937,-43.0108052,147.0103832,FO
H-N,500799.1044048918,5237968.3665711535,-43.0109573,147.0098057,FO
H-N,500751.2904323849,5237954.51313138,-43.0110821,147.009219,FO
H-N,500702.875816914,5237962.236145863,-43.0110126,147.0086249,FO
H-N,500655.1457780145,5237971.391278124,-43.0109302,147.0080392,FO
H-N,500608.9208126483,5237953.139170499,-43.0110946,147.007472,FO
H-N,500565.75967180904,5237927.91265064,-43.0113218,147.0069424,OO
H-N,500520.4315299252,5237907.90530342,-43.011502,147.0063862,OO
H-N,500470.8425211847,5237901.667967084,-43.0115582,147.0057777,OO
H-N,500420.96873593546,5237901.260336539,-43.0115619,147.0051657,OO
H-N,500371.6487875274,5237894.922321305,-43.011619,147.0045605,OO
H-N,500322.79324425984,5237884.430713848,-43.0117135,147.003961,OO
H-N,500275.08766741323,5237893.072372707,-43.0116357,147.0033756,OO
H-N,500232.4921813443,5237919.24808904,-43.0114,147.0028529,OO
H-N,500189.53778139973,5237944.834992008,-43.0111696,147.0023258,OO
H-N,500145.89848585415,5237969.211210219,-43.0109501,147.0017903,OO
H-N,500099.4716912383,5237987.546151467,-43.010785,147.0012206,FO
H-N,500051.24358470546,5238000.683720909,-43.0106667,147.0006288,FO
H-N,500002.5670731826,5238012.121908339,-43.0105637,147.0000315,FO
H-N,499952.9369734612,5238014.775806292,-43.0105398,146.9994225,FO
H-N,499911.5625993516,5237988.301432786,-43.0107782,146.9989148,FO
H-N,499880.0739577141,5237949.500603278,-43.0111276,146.9985284,FO
H-N,499850.2563121554,5237909.378185861,-43.0114889,146.9981625,FO
H-N,499818.27126561245,5237870.954621301,-43.0118349,146.99777,FO
H-N,499781.28279195185,5237837.605664969,-43.0121352,146.9973161,OO
H-N,499735.99017701944,5237816.593684547,-43.0123244,146.9967603,OO
H-N,499692.2707773462,5237792.349961993,-43.0125427,146.9962238,OO
H-N,499649.3911252833,5237766.629056606,-43.0127743,146.9956976,OO
H-N,499607.10673510947,5237739.964003004,-43.0130144,146.9951787,OO
H-N,499567.1535234863,5237709.95627324,-43.0132846,146.9946884,OO
H-N,499534.0300571031,5237672.652886491,-43.0136205,146.9942819,OO
H-N,499500.6543241926,5237635.471472221,-43.0139553,146.9938723,OO
H-N,499463.36715510726,5237602.176287614,-43.0142551,146.9934147,OO
